id_orgao;nom_orgao;cod_local;nom_local;cod_tipo_material;tipo_material;id_material;nom_material;saldo_inicial_valor;saldo_inicial_qtd;entrada_qtd;entrada_valor;saida_qtd;saida_valor;saldo_final_qtd;saldo_final_valor
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;4316003;LUVA DE BORRACHA PARA LIMPEZA TAMANHO GRANDE *;0;;500;1.460,00;500;1.460,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;4316002;LUVA DE BORRACHA PARA LIMPEZA TAMANHO MEDIO *;157,7;83;500;1.505,00;583;1.662,70;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;4316001;LUVA DE BORRACHA PARA LIMPEZA TAMANHO PEQUENO *;138,7;73;;0;73;138,7;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;11967001;PA PARA LIXO DE PLASTICO*;0;;150;405;150;405;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;11967011;PA PARA LIXO PA DE PLASTICO CABO CURTO;47,85;33;;0;33;47,85;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;11819010;PANO DE COPA EM TECIDO MEDINDO 50X68CM;529,92;256;;0;256;529,92;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;99473012;PANO DE LIMPEZA PANO MULTIUSO;0;;400;872;400;872;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14591002;RODO DE BORRACHA COM 30 CM, COM CABO DE APROXIMADAMENTE 1,20 M *;0;;500;3.370,00;500;3.370,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14630001;SACO DE TECIDO DE ALGODAO PRE-LAVADO PARA LIMPEZA*;2.892,00;964;500;1.690,00;1464;4.582,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14613013;VASSOURA COM CERDAS DE NYLON, CABO DE MADEIRA *;0;;1000;5.750,00;1000;5.750,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;18.02;UTENSILIOS DE LIMPEZA                                       ;14613002;VASSOURA DE NYLON COM CABO DE METAL, MEDINDO APROX. 1,20 METROS *;0;;1000;5.670,00;1000;5.670,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;15.04;UTENSILIOS PARA SERVICOS DE MESA                            ;5436001;COPO PLASTICO DESCARTAVEL COR BRANCA,CAPACIDADE PARA NO MINIMO 200 ML *;0;;300;1.107,00;300;1.107,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;15.04;UTENSILIOS PARA SERVICOS DE MESA                            ;123099001;GUARDANAPO DE PAPEL COR BRANCA, EMBALAGEM COM 50 UNIDADES;6;10;;0;10;6;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;46.05;INSTALACOES SANITARIAS - DIVERSOS                           ;26379001;MATERIAIS,COMPONENTES E ACESSORIOS HIDRAULICO-SANITARIOS PARA REPOSICAO E MANUTENCAO (APLICACAO DIRETA);0;;17;297,78;17;297,78;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;77372025;HARD DISK (HD) CAPACIDADE 1.0 TB;5.467,50;15;;0;15;5.467,50;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;77372026;HARD DISK (HD) HD 320 FGB, 7200 RPM;4.050,00;15;;0;15;4.050,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;79065001;PLACA DE VIDEO (REPOSICAO) MODELO SVGA,BARRAMENTO PCI DE 2 MB;1.245,00;5;;0;5;1.245,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;77070018;PLACA MAE PARA MICROCOMPUTADOR (REPOSICAO) DIVERSAS;3.739,00;10;;0;10;3.739,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;86940018;PROCESSADOR PARA MICROCOMPUTADOR (REPOSICAO) PENTIUM, DUAL CORE;3.985,00;10;;0;10;3.985,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.01;EQUIPAMENTOS DE INFORMATICA                                 ;4693012;SWITCH SWITCH DE 24 PORTAS.;0;;1;700;1;700;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.04;PERIFERICOS                                                 ;79588021;MEMORIA DDR II;3.500,00;20;;0;20;3.500,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.04;PERIFERICOS                                                 ;79588038;MEMORIA DDR3 2GB;3.480,00;20;;0;20;3.480,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.04;PERIFERICOS                                                 ;77500001;MOUSE PARA MICROCOMPUTADOR;1.813,50;93;;0;93;1.813,50;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.04;PERIFERICOS                                                 ;105961007;PEN DRIVE CAPACIDADE DE 8 GB*;1.085,00;35;;0;35;1.085,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.04;PERIFERICOS                                                 ;4790022;PLACA DE REDE PCI 10/100;225,4;7;;0;7;225,4;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.04;PERIFERICOS                                                 ;77097003;TECLADO(REPOSICAO) PARA MICROCOMPUTADOR;2.169,60;64;;0;64;2.169,60;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.05;SUPRIMENTOS DE INFORMATICA                                  ;4910015;CABO PARALELO/PADRAO CABO MULTILAN UTP 4 PARES CAT 5/E;1.494,00;3;;0;3;1.494,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.05;SUPRIMENTOS DE INFORMATICA                                  ;87661006;FONTE DE ALIMENTACAO PARA MICROCOMPUTADOR;1.560,00;5;;0;5;1.560,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.05;SUPRIMENTOS DE INFORMATICA                                  ;87661008;FONTE DE ALIMENTACAO REFERENCIA ATX;6.376,00;80;;0;80;6.376,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;13.05;SUPRIMENTOS DE INFORMATICA                                  ;25097001;MOUSEPAD COM SUPERFICIE DE CONTATO EM TECIDO SINTETICO;1.880,00;200;;0;200;1.880,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;48.04;ANDAIMES E ESCADAS                                          ;121533004;ESCADA (FERRAMENTA) ESCADA DE ALUMINIO;0;;1;188;1;188;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769089;IMPRESSO MCP MODELO 029 - ENVELOPE SACO/TIMBRE DO ESTADO TAM. MEDIO;589,6;1072;;0;1072;589,6;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769090;IMPRESSO MCP MODELO 030 - ENVELOPE SACO C/TIMBRE DO ESTADO-TAM. GRANDE;629,1;699;;0;699;629,1;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;11.01;FORMULARIOS PADRONIZADOS DE USO COMUM DE TODOS OS USUARIOS  ;6769106;IMPRESSO MCP MODELO 174 - ENVELOPE SACO C/TIMBRE;334,8;837;;0;837;334,8;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;55.06;PILHAS SECAS E BATERIAS                                     ;1694034;BATERIA SECA 60 AMPERES;0;;1;300;1;300;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;55.06;PILHAS SECAS E BATERIAS                                     ;1694021;BATERIA SECA BATERIA 3 V LI?IUM;181,35;93;;0;93;181,35;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;12009001;GUARDANAPO DE PAPEL COR BRANCA, EMBALAGEM COM 50 UNIDADES;0;;300;177;300;177;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975032;PAPEL HIGIENICO FOLHA DUPLA, COR BRANCO, GOFRADO, PICOTADO ROLO COM 30M;0;;32500;16.275,00;32500;16.275,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975006;PAPEL HIGIENICO FOLHA DUPLA,COR BRANCO,ALTA ALVURA,GOFRADO,PICOTADO,COM 30M*;546,8;698;;0;698;546,8;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975002;PAPEL HIGIENICO FOLHA SIMPLES,COR BRANCA(ALTA ALVURA),ROLO COM 30 METROS *;0;;7500;3.900,00;7500;3.900,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11975005;PAPEL HIGIENICO TIPO ROLAO COM 500 METROS*;5.874,54;1323;5496;32.083,20;6819;37.957,74;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11983041;PAPEL TOALHA INTERCALADA 23X21 COM 1250 FOLHAS;1.855,10;228;;0;228;1.855,10;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11983007;PAPEL TOALHA INTERCALADA MED.23X27CM, PACOTE C/1000 FOLHAS;0;;2500;19.275,00;2500;19.275,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11983002;PAPEL TOALHA INTERCALADA,FORMATO23 CM X 21 CM (APROX.);0;;1500;12.330,00;1500;12.330,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.03;ARTIGOS DE PAPEL PARA HIGIENE PESSOAL E CORRELATOS          ;11983008;PAPEL TOALHA TIPO ROLAO MED.0,20X100 METROS *;0;;300;750;300;750;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.01;SABONETES, PERFUMES E COSMETICOS                            ;11711002;SABONETE EM BARRA, USO GERAL, 90 GRAMAS*;0;;500;865;500;865;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;17.01;SABONETES, PERFUMES E COSMETICOS                            ;11711005;SABONETE LIQUIDO,EMBALAGEM COM 5 LITROS*;3.432,47;351;800;8.176,00;1151;11.608,47;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;107620002;CAPA PARA ENCADERNACAO TAMANHO A4, COR PRETA, PACOTE COM 100 UNIDADES;1,8;10;;0;10;1,8;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;6475008;LAPIS PRETO CORPO EM MADEIRA,GRAFITE NR.2,FORMATO REDONDO,EMB.C/144 UNID;28,51;1;;0;1;28,51;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;10.01;ARTIGOS E UTENSILIOS DE ESCRITORIO                          ;78166001;MATERIAIS ARTIGOS E UTENSILIOS DE ESCRITORIO APLICACAO DIRETA;0;;1160;3.465,00;1160;3.465,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;10.02;PAPELARIA DE ESCRITORIO                                     ;30155089;PAPEL A4, RESMA COM 500 FOLHAS;0;;4750;62.537,50;4750;62.537,50;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;10.02;PAPELARIA DE ESCRITORIO                                     ;47457024;PASTA DE PROTOCOLO;1.680,00;2800;;0;2800;1.680,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;56.16;COMPONENTES ELETRICOS E ELETRONICOS - DIVERSOS              ;26441001;MATERIAIS E COMPONENTES ELETRICOS E ELETRONICOS PARA REPOSICAO E MANUTENCAO (APLICACAO DIRETA);0;;6666;31.937,45;6666;31.937,45;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;56.06;CONECTORES E TERMINAIS ELETRICOS - DIVERSOS                 ;99368016;ADAPTADOR PARA TOMADA, PADRAO NOVO;168,2;29;;0;29;168,2;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;56.06;CONECTORES E TERMINAIS ELETRICOS - DIVERSOS                 ;2453002;CONECTOR RJ 45;585;300;;0;300;585;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;56.03;FILTROS E REDES                                             ;27227005;FILTRO DE LINHA COM 4 TOMADAS ELETRICAS PADR?O NOVO;83,4;3;;0;3;83,4;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;45.08;CONSTRUCAO CIVIL - DIVERSOS                                 ;26360001;MATERIAIS DE CONSTRUCAO CIVIL PARA CONSERVACAO E REPAROS (APLICACAO DIRETA);0;;2901;61.634,49;2901;61.634,49;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;45.02;MADEIRAS E DERIVADOS                                        ;28037011;PORTA DE VIDRO TEMPERADO COM ARMACAO METALICA;0;;2;4.310,00;2;4.310,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;45.02;MADEIRAS E DERIVADOS                                        ;79324015;VIGA DE MADEIRA DE EUCALIPTO;0;;2;5.000,00;2;5.000,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;45.04;MATERIAIS PARA PISOS, PAREDES E TETOS                       ;33367003;PISO TIPO ASEFLEX,PRETO,MED.50X50CM;0;;200;3.102,00;200;3.102,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;50.02;TINTAS, VERNIZES E CORRELATOS                               ;3506043;TINTA ACRILICA COR PALHA SEMIBRILHO, GALAO COM 18 LITROS.;0;;10;1.900,00;10;1.900,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;38.03;BOMBAS E MOTO-BOMBAS                                        ;4235024;BOMBA DE AGUA SUBMERSA;0;;1;5.370,00;1;5.370,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;32.02;TRANSPORTADORES MANUAIS                                     ;122114001;CARRINHO DE MAO COM CACAMBA;0;;1;320;1;320;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;26.11;OFICINAS DE MANUTENCAO - DIVERSOS                           ;26271001;COMPONENTES E MATERIAIS DE EQUIP.DE OFICINAS DE MANUTENCAO PARA CONSERVACAO (APLICACAO  DIRETA);0;;108;8.744,00;108;8.744,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;26.11;OFICINAS DE MANUTENCAO - DIVERSOS                           ;121002032;MATERIAIS PARA MANUTENCAO DE MAQUINAS E EQUIPAMENTOS MATERIAL PARA MANUTENCAO DE MAQUINARIO;0;;1;1.549,00;1;1.549,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;74.04;ACESSORIOS E MATRIAIS DE PROCESSO PARA MOTOCICLETA          ;98345001;PARA-BRISA PARA-BRISA;0;;1;436;1;436;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;62.02;ALCOOIS                                                     ;18937001;ALCOOL PARA USO GERAL ALCOOL C/70 INPM/LITRO, EMBALAGEM FRASCO 1 LITRO*;2.375,10;630;1500;6.615,00;2130;8.990,10;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;62.02;ALCOOIS                                                     ;18937004;ALCOOL PARA USO GERAL ALCOOL GEL,CONCENT.DE 70%,P/HIGIEN.C/ACAO ANTIMICROBIANA*;4.003,32;914;2000;8.120,00;2914;12.123,32;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;21.05;RECREACAO, DESPORTO E MATERIAL ARTISTICO - DIVERSOS         ;90646001;MATERIAIS E COMPONENTES P/DESENVOLVIMENTO DE ATIV.DESPORTIVA PARA APLICACAO DIRETA;0;;45;7.678,70;45;7.678,70;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;58.01;MATERIAIS DE COMBATE A INCENDIO                             ;50636002;RECARREGADOR PARA EXTINTOR DE INCENDIO (RESTRITO) PEQUENO 4KG;0;;7;490;7;490;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;57.05;SINALIZACAO,CONTROLE E ALARMA - DIVERSOS                    ;16470012;SISTEMA DE SEGURANCA DIGITAL PARA CAMERA DE VIDEO(SOFTWARE);0;;1;1.840,00;1;1.840,00;;0
7101;02 SEC.DE EST.DO DES.REG.-MARAVILHA               ;71010001;SDR 2-MARAVILHA               ;54.10;MATERIAIS E COMPONENTES - DIVERSOS                          ;26425001;MATERIAIS E COMPONENTES P/TRANSM.E DISTRIB.ENERGIA ELETRICA PARA REPOSICAO E MANUTENCAO (APLICACAO DIRETA);0;;840;7.497,20;840;7.497,20;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;25.05;ACONDICIONADORES E EMBALAGENS - DIVERSOS                    ;15229049;CAIXA DE PAPELAO TAMANHO PEQUENA;0;;200;500;200;500;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;25.02;SACOS, BOLSAS E ENVELOPES                                   ;15083058;SACO PLASTICO P/LIXO CAPACIDADE 50 LITROS;35,96;4;;0;4;35,96;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;16.02;ARTIGOS DE USO DOMESTICO - DIVERSOS                         ;122548001;PERSIANA PERSIANA;0;;2;1.030,00;2;1.030,00;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;36.01;COMBUSTIVEIS-SOLIDOS, LIQUIDOS E GASOSOS                    ;4200067;CARGA DE GAS CARGA DE EXTINTOR PQSP 4KG;0;;52;3.120,00;52;3.120,00;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;36.01;COMBUSTIVEIS-SOLIDOS, LIQUIDOS E GASOSOS                    ;4200064;CARGA DE GAS DIOXIDO DE CARBONO;0;;9;675;9;675;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;36.01;COMBUSTIVEIS-SOLIDOS, LIQUIDOS E GASOSOS                    ;4200071;CARGA DE GAS EXTINTOR PQSP 6KG;0;;48;3.360,00;48;3.360,00;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;36.01;COMBUSTIVEIS-SOLIDOS, LIQUIDOS E GASOSOS                    ;4200082;CARGA DE GAS RECARGA CO2 6K;0;;2;200;2;200;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;36.01;COMBUSTIVEIS-SOLIDOS, LIQUIDOS E GASOSOS                    ;4200075;CARGA DE GAS RECARGA PARA EXTINTOR DE INCENDIO;0;;30;2.320,00;30;2.320,00;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;36.01;COMBUSTIVEIS-SOLIDOS, LIQUIDOS E GASOSOS                    ;4200081;CARGA DE GAS RECARGA PQSP;0;;1;75;1;75;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;78.01;COMBUSTIVEL                                                 ;98876001;DIESEL DIESEL COMUM;0;;307;981,73;307;981,73;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;78.01;COMBUSTIVEL                                                 ;98876006;DIESEL DIESEL S-10;0;;231;718,6;231;718,6;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;78.01;COMBUSTIVEL                                                 ;98850001;GASOLINA GASOLINA ADITIVADA;0;;65;242,3;65;242,3;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;78.01;COMBUSTIVEL                                                 ;98850002;GASOLINA GASOLINA COMUM;0;;2022;8.124,82;2022;8.124,82;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;39.05;COMPONENTES E ACESSORIOS                                    ;26336001;COMPONENTES E ACESSORIOS DE CONDICIONAMENTO E REFRIGERACAO PARA REPOSICAO E MANUTENCAO (APLICACAO DIRETA);0;;2;520;2;520;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;18.05;COMPONENTES E ACESSORIOS DE EQUIPAMENTOS - DIVERSOS         ;100269001;MAQUINA DE LIMPEZA LAVA JATO DE PRESSAO;0;;1;1.100,00;1;1.100,00;;0
7201;03 SEC.DE EST.DO DES.REG.-S.L.D'OESTE             ;72010001;SDR 3-SAO LOURENCO D`OESTE    ;18.06;CONSERVACAO E LIMPEZA - DIVERSOS                            ;64556001;MATERIAIS PARA CONSERVACAO E LIMPEZA DIVERSOS (APLICACAO DIRETA);0;;2;828,91;2;828,91;;0
